ProductID,BrandName,Category,sub_category,Segment,Price ,Size_Options,Ratings,Reviews,Description
10098867,DressBerry,Western,tops,Women,4.87,6,4.4,593,dressberry women black  yellow striped cropped boxy pure cotton top
10089141,Roadster,Bottom Wear,jeans,Men,5.34,4,3.8,592,roadster men blue super skinny fit mid rise low distress stretchable jeans
10098823,Roadster,Bottom Wear,jeans,Men,5.17,3,3.9,592,roadster men blue skinny fit mid rise clean look stretchable jeans
10074949,Mast & Harbour,Bottom Wear,jeans,Men,6.05,5,4,592,mast  harbour men navy blue solid skinny fit stretchable jeans
1010510,Hubberholme,Bottom Wear,trousers,Men,12.52,6,4.1,592,hubberholme men beige slim fit cargos
10065493,See Designs,Indian Wear,kurtas,Men,7.67,5,4.4,592,see designs men lime green  white printed pure cotton straight kurta
10092105,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-tshirts,Men,9.05,7,4.4,592,us polo assn men pack of 2 charcoal grey  white printed lounge t shirt
10073899,Campus Sutra,Sports Wear,tshirts,Men,4.38,3,3.9,592,campus sutra men blue striped high neck t shirt
10101611,Mast & Harbour,Topwear,shirts,Men,9.05,5,4.1,592,mast  harbour men coral pink  black checked sustainable casual shirt
10091349,Vishudh,Indian Wear,tops,Women,4.69,5,4.1,592,vishudh women red printed a line top
1010453,Vishudh,Indian Wear,kurtas,Women,4.45,5,4.1,592,vishudh women lime green printed a line kurta
10099633,Poshak Hub,Indian Wear,kurtas,Women,9.05,5,4.4,592,poshak hub women pink  golden printed empire anarkali kurta
10101321,Saree mall,Indian Wear,sarees,Women,10.31,5,4.2,592,saree mall pink silk blend printed kanjeevaram saree
10063723,Roadster,Western,sweatshirts,Women,13.16,5,4.2,592,roadster women pink solid sweatshirt
10101105,Roadster,Western,tshirts,Women,2.5,3,4.3,592,roadster women mustard yellow  black pack of 2 typography print round neck t shirts
10105705,Mast & Harbour,Western,tshirts,Women,8.35,4,4.1,592,mast  harbour women pack of 2 cotton t shirts
10074433,SASSAFRAS,Western,track-pants,Women,4.62,5,4.3,592,sassafras women black regular fit solid joggers
10095267,Imfashini,Western,tops,Women,16.71,7,4.2,592,imfashini peach coloured lace top  2 ply cloth mask
10071041,Chemistry,Western,skirts,Women,13.92,4,4.3,592,chemistry blue denim a line skirt
10105877,Juniper,Western,trousers,Women,7.5,6,4.2,592,juniper women off white smart slim fit solid cropped cigarette trousers
1010438,La Zoire,Western,dresses,Women,4.45,6,4.1,592,la zoire women lime green solid maxi dress
10097211,Breakbounce,Bottom Wear,shorts,Men,10.45,5,4.4,591,breakbounce men blue solid slim fit regular shorts
10080397,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,9.05,5,4.2,591,hrx by hrithik roshan men light grey melange solid regular fit bio wash lifestyle jogger
10092469,Black coffee,Bottom Wear,trousers,Men,5.52,2,4,591,black coffee navy formal trousers
1008981,Roadster,Topwear,jackets,Men,2.5,3,3.9,591,the roadster lifestyle co men charcoal grey washed denim jacket
10095269,Vishudh,Indian Wear,dresses,Women,3.3,7,4.2,591,vishudh burgundy checked flared belted shirt maxi dress
10098847,Roadster,Western,jeggings,Women,3.45,3,4.2,591,roadster women charcoal grey washed mid rise super skinny fit jeggings
10064485,Mast & Harbour,Western,tshirts,Women,4.17,7,4.1,591,mast  harbour women pack of 2 cotton t shirts
10101113,DressBerry,Western,jeans,Women,4.38,4,3.7,591,dressberry women blue skinny fit mid rise clean look stretchable  ankle length jeans
10098663,Campus Sutra,Western,jackets,Women,16.54,4,3.8,591,campus sutra women maroon solid sporty jacket
10080477,Tokyo Talkies,Western,tops,Women,8.7,5,4.2,591,tokyo talkies women off white and beige floral printed peplum top
10089399,Roadster,Western,tshirts,Women,5.71,4,4.3,591,roadster women navy blue solid round neck t shirt
10097069,Dollar Bigboss,Inner Wear &  Sleep Wear,innerwear-vests,Men,5.22,4,4.4,590,dollar bigboss pack of 4 white innerwear vests mdve 01 r1 po4
10073669,U.S. Polo Assn.,Inner Wear &  Sleep Wear,boxers,Men,10.42,5,4.4,590,us polo assn men red printed    pure cotton boxers i663 125
10073639,U.S. Polo Assn.,Inner Wear &  Sleep Wear,boxers,Men,10.01,5,4.4,590,us polo assn men pack of 2 red  navy blue printed boxers 
10080227,Bene Kleed,Topwear,shirts,Men,7.01,5,4.1,590,bene kleed men beige  blue slim fit printed casual shirt
10089185,Roadster,Topwear,shirts,Men,7.31,5,4.2,590,roadster men olive green regular fit self striped casual shirt
1010440,HERE&NOW,Indian Wear,kurtas,Women,4.45,6,3.9,590,herenow women navy blue  white printed pathani kurta
1009364,Vishudh,Indian Wear,dresses,Women,4.17,5,4.1,590,vishudh women sea green printed fit and flare dress
10105709,Sangria,Indian Wear,kurta-sets,Women,9.05,5,4.3,590,sangria women beige  black printed kurta with palazzos
10073227,Ahalyaa,Indian Wear,kurta-sets,Women,3.47,4,4,590,ahalyaa women black embellished kurta with palazzos  dupatta
10075395,HRX by Hrithik Roshan,Lingerie & Sleep Wear,bra,Women,9.05,5,4.6,590,hrx by hrithik roshan olive green  black abstract bra
10092097,Enamor,Lingerie & Sleep Wear,bra,Women,4.17,7,4.3,590,enamor purple non wired non padded high coverage everyday bra a042 
10064981,Roadster,Western,jeans,Women,5.42,6,4,590,roadster women blue super skinny fit mid rise clean look stretchable jeans
10098553,Mast & Harbour,Western,tshirts,Women,9.6,7,4.1,590,mast  harbour women pack of 2 cotton t shirts
1009557,DressBerry,Western,trousers,Women,9.05,6,4,590,dressberry women black  white regular fit checked joggers
10071375,Tokyo Talkies,Western,dresses,Women,4.87,5,4.2,590,tokyo talkies women blue printed shirt dress
1008343,Roadster,Western,tshirts,Women,5.22,3,4.2,590,the roadster lifestyle co women mauve printed round neck t shirt
10073337,Roadster,Topwear,shirts,Men,6.26,4,4.2,589,roadster men blue regular fit faded sustainable casual shirt
10089433,HIGHLANDER,Topwear,jackets,Men,5.71,4,3.9,589,highlander men grey washed denim jacket
10096301,Roadster,Topwear,tshirts,Men,2.95,4,4.1,589,the roadster lifestyle co men mustard yellow striped round neck pure cotton t shirt
10064529,HIGHLANDER,Topwear,tshirts,Men,4.87,7,4.1,589,highlander men navy solid round neck pure cotton t shirt
10098819,Myshka,Indian Wear,dresses,Women,18.11,4,3.5,589,myshka women burgundy  beige floral print a line dress
10074201,ETC,Lingerie & Sleep Wear,lounge-pants,Women,13.22,4,4.2,589,etc women charcoal grey solid lounge pants
10072347,mod & shy,Lingerie & Sleep Wear,bra,Women,5.39,5,4.1,589,mod  shy black solid non wired non padded bandeau bra ms66
10101251,Mast & Harbour,Western,tops,Women,9.12,5,4.3,589,mast  harbour women pink  white striped a line top
10099493,Mast & Harbour,Western,tshirts,Women,3.82,5,4.4,589,mast  harbour women pack of 2 printed cotton regular fit t shirts
10101635,Mast & Harbour,Western,tshirts,Women,7.51,5,4.4,589,mast  harbour women blue printed round neck pure cotton t shirt
1010018,Roadster,Western,tshirts,Women,10.02,1,4.5,589,roadster women maroon  white printed round neck t shirt
10104841,her by invictus,Western,dresses,Women,4.76,4,4.3,589,her by invictus women off white  rust orange checked a line dress
10089315,Domyos By Decathlon,Bottom Wear,shorts,Men,7.25,4,4,588,domyos by decathlon men black solid regular fit boxing shorts
10064501,Roadster,Topwear,shirts,Men,9.05,7,4.2,588,the roadster lifestyle co men blue regular fit solid sustainable casual shirt
10064153,GERUA,Indian Wear,kurta-sets,Women,2.78,4,4.5,588,gerua women blue printed kurta with palazzos
10080243,Bitz,Sports Wear,shorts,Women,3.34,4,4.4,588,bitz women pack of 2 black solid regular fit biker shorts
1008342,Roadster,Western,tshirts,Women,5.22,3,4.4,588,roadster women pack of 2 printed cotton t shirt
10064807,Belle Fille,Western,sweatshirts,Women,2.08,5,3.7,588,belle fille women black hooded sweatshirt
10064109,Mast & Harbour,Western,tshirts,Women,2.78,5,4.1,588,mast  harbour women pack of 2 cotton t shirts
10101619,SASSAFRAS,Western,trousers,Women,3.44,4,4.2,588,sassafras women beige regular fit solid hip hop style denim joggers
1010467,PARIS HAMILTON,Western,jeans,Women,4.73,5,4.2,588,paris hamilton women black boyfriend fit high rise clean look cropped stretchable jeans
10070233,Deewa,Western,jackets,Women,3.41,5,4.1,588,deewa women charcoal grey sheen effect solid hooded puffer jacket 
10101409,Roadster,Western,tshirts,Women,5.36,5,4.1,588,the roadster lifestyle co women pink printed round neck pure cotton t shirt
10064487,LOCOMOTIVE,Bottom Wear,jeans,Men,9.05,7,3.8,587,locomotive men maroon slim fit mid rise clean look stretchable jeans
10064723,Black coffee,Bottom Wear,trousers,Men,17.4,7,4,587,black coffee navy sharp fit formal trousers
10099479,HIGHLANDER,Topwear,shirts,Men,6.12,5,4,587,highlander men green slim fit solid casual shirt
10091275,Roadster,Topwear,tshirts,Men,2.08,2,4.1,587,roadster men brown solid scoop neck t shirt
10075857,WROGN,Topwear,tshirts,Men,4.64,2,4.3,587,wrogn men charcoal grey printed slim fit round neck pure cotton t shirt
10063877,Roadster,Topwear,tshirts,Men,3.89,5,3.8,587,roadster men charcoal grey solid v neck t shirt
10105703,Varanga,Indian Wear,dresses,Women,8.35,4,3.7,587,varanga white geometric printed maxi dress with dupatta
10074713,Cultsport,Sports Wear,tights,Women,6.23,5,4.6,587,cultsport women black  purple printed tights
10097251,Mast & Harbour,Western,tshirts,Women,10.21,5,4.1,587,mast  harbour women pack of 2 cotton t shirts
10073073,Mast & Harbour,Western,tshirts,Women,6.61,5,4.1,587,mast  harbour women pack of 2 cotton t shirts
10073895,Hubberholme,Western,jeans,Women,4.38,3,4.1,587,hubberholme women charcoal slim fit bootcut mid rise clean look cropped stretchable jeans
10092089,Roadster,Western,jeans,Women,4.14,7,4.3,587,roadster women blue relaxed fit high rise clean look stretchable jeans
10096403,Mast & Harbour,Western,tshirts,Women,10.13,5,4.2,587,mast  harbour women green  white striped v neck t shirt
10098805,Roadster,Bottom Wear,trousers,Men,18.11,4,4.2,586,roadster men grey regular fit solid regular trousers
10101661,Mast & Harbour,Bottom Wear,jeans,Men,19.49,5,4.1,586,mast  harbour men charcoal grey skinny fit mid rise clean look stretchable jeans
10074627,JAINISH,Topwear,shirts,Men,3.44,5,3.8,586,jainish men grey classic slim fit solid formal shirt
10076001,ether,Topwear,tshirts,Men,12.53,6,4.2,586,ether men navy blue solid round neck pure cotton t shirt with contrast tipping
10073483,HERE&NOW,Topwear,tshirts,Men,6.61,5,4.1,586,herenow men navy blue printed round neck pure cotton t shirt
10063955,Anouk,Indian Wear,kurta-sets,Women,3.41,5,4.3,586,anouk women yellow  rust pink floral printed kurta with palazzos  dupatta
10101613,Clovia,Lingerie & Sleep Wear,baby-dolls,Women,4.09,5,3.9,586,clovia orange baby dolls ns0465p16
10089009,Hubberholme,Western,jeans,Women,9.05,4,4,586,hubberholme women black skinny fit high rise clean look stretchable jeans
10089243,Roadster,Western,sweatshirts,Women,9.05,5,4,586,roadster women navy blue solid sweatshirt
10071097,Mast & Harbour,Western,tshirts,Women,4.1,5,4.1,586,mast  harbour women pack of 2 cotton t shirts
10082761,Roadster,Western,tshirts,Women,17.4,5,4.3,586,roadster women mustard yellow  maroon pack of 2 typography print regular fit t shirts
10097307,Roadster,Western,jeans,Women,9.55,5,3.9,586,roadster women blue distressed acid wash skinny ankle length mid rise stretchable jeans
10085039,Roadster,Western,jackets,Women,1.59,3,4.3,586,roadster women blue solid denim jacket
10063901,Roadster,Western,sweaters,Women,3.75,5,4.2,586,roadster women maroon solid pullover
10101379,Anouk,Indian Wear,kurtas,Men,3.28,4,4,585,anouk men beige  black printed straight kurta
10101363,Roadster,Topwear,tshirts,Men,3.28,4,4.3,585,roadster men navy solid polo collar pure cotton t shirt
10098655,HERE&NOW,Topwear,shirts,Men,4.69,5,4.3,585,herenow men green  white slim fit printed casual shirt
10075963,Vishudh,Indian Wear,kurtas,Women,11.97,6,4.1,585,vishudh grey checked pathani kurta
10074409,HERE&NOW,Indian Wear,kurtas,Women,6.93,5,4.2,585,herenow women blue  white printed straight kurta
10068597,Shae by SASSAFRAS,Indian Wear,kurtas,Women,6.72,5,4.3,585,shae by sassafras women green  pink printed anarkali kurta
10070729,Yufta,Indian Wear,kurtas,Women,3.06,5,4.2,585,yufta women mustard yellow  green printed a line panelled kurta
10064513,Roadster,Western,jeans,Women,9.05,7,4.2,585,the roadster lifestyle co women blue skinny fit high rise high rise clean look jeans
10064489,Harvard,Western,jeans,Women,9.05,7,3.8,585,harvard women white skinny fit mid rise clean look stretchable jeans
10064901,Bewakoof,Western,tshirts,Women,5.22,7,4.3,585,bewakoof women white solid round neck pure cotton t shirt
10066279,Mast & Harbour,Western,tshirts,Women,8,5,4.1,585,mast  harbour women neon orange solid round neck t shirt
10066975,Mast & Harbour,Bottom Wear,track-pants,Men,11.77,5,4,584,mast  harbour grey melange solid joggers
10073363,HIGHLANDER,Bottom Wear,jeans,Men,5.22,5,3.8,584,highlander men blue tapered fit mid rise clean look jeans
10098361,WROGN,Topwear,shirts,Men,4.28,5,4.4,584,wrogn men red  black slim fit checked casual shirt
10080565,Masha,Lingerie & Sleep Wear,night-suits,Women,12.67,4,4.3,584,masha women grey  black printed night suit
10063887,ETC,Lingerie & Sleep Wear,night-suits,Women,3.89,5,4.3,584,etc women white  brown printed night suit
10098491,max,Lingerie & Sleep Wear,briefs,Women,2.12,5,4.3,584,max women pack of 3 assorted cotton high rise hipster briefs lhp03
10099523,Floret,Lingerie & Sleep Wear,bra,Women,3.44,5,4.2,584,floret pack of 2 full coverage bras t3033white tomato
10101123,HERE&NOW,Plus Size,palazzos,Women,2.81,3,4.2,584,herenow women mustard yellow  brown printed wide leg cropped palazzos
10073179,HERE&NOW,Plus Size,tops,Women,5.22,5,3.7,584,herenow maroon self design dobby weave shirt style top
10098367,HERE&NOW,Plus Size,jeans,Women,4.28,5,4,584,herenow women blue skinny fit high rise mildly distressed stretchable cropped jeans
10085961,Sangria,Plus Size,kurta-sets,Women,10.09,5,4.3,584,sangria women teal  blue  golden printed kurta with palazzos with dupatta
10089361,Roadster,Western,tshirts,Women,5.71,4,4.3,584,roadster women pack of 2 pure cotton t shirts
10074449,HRX by Hrithik Roshan,Sports Wear,jackets,Men,6.61,5,4.1,583,hrx by hrithik roshan men grey  fluorescent green running hooded colourblocked jacket
10073693,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,10.54,5,4,583,hrx by hrithik roshan men off white printed bio wash yoga pure cotton t shirt
10091367,Minions by Kook N Keech,Topwear,tshirts,Men,9.39,5,4,583,minions by kook n keech men white  black printed round neck longline pure cotton t shirt
10092103,Roadster,Topwear,sweaters,Men,9.05,7,4.3,583,roadster men black self design pullover
10089013,WILD WEST,Topwear,shirts,Men,9.96,5,4.2,583,wild west men white casual shirt
10099445,Bhama Couture,Indian Wear,kurta-sets,Women,9.05,5,3.7,583,bhama couture women red embroidered kurta with palazzos
10101687,Sangria,Indian Wear,kurta-sets,Women,5.84,5,3.9,583,sangria women white solid cotton gotta patti kurta with palazzos  dupatta
10080395,Sangria,Plus Size,tops,Women,13.92,5,4.1,583,sangria women black geometric yoke embroidered mandarin collar regular top
10075177,Sangria,Plus Size,kurtas,Women,52.28,7,4.2,583,sangria women blue printed a line kurta
10068605,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,5.84,5,4.3,583,hrx by hrithik roshan women white printed round neck running pure cotton t shirt
10105867,Roadster,Western,tshirts,Women,10.9,5,4,583,roadster women pack of 2 pure cotton t shirts
10069669,Tokyo Talkies,Western,dresses,Women,16.06,7,4.3,583,tokyo talkies women navy blue denim shirt dress
10089457,Tokyo Talkies,Western,jackets,Women,5.71,4,4.5,583,tokyo talkies women black solid denim jacket
10089463,Roadster,Western,tshirts,Women,5.71,4,4.1,583,roadster women dusty pink  white colourblocked round neck crop pure cotton t shirt
10098647,Roadster,Bottom Wear,jeans,Men,4.12,5,4,582,roadster men blue straight fit mid rise clean look jeans
10099079,Roadster,Bottom Wear,trousers,Men,5.22,4,3.9,582,roadster men blue trousers
10080493,Roadster,Inner Wear &  Sleep Wear,socks,Men,4.17,5,4.3,582,roadster men set of 3 above ankle length socks
10073683,HIGHLANDER,Topwear,shirts,Men,10.42,5,4.3,582,highlander men white  coral slim fit striped casual shirt
10074615,Roadster,Topwear,tshirts,Men,4.87,4,4,582,roadster men charcoal grey solid cotton t shirt
10075855,Yufta,Indian Wear,kurtas,Women,2.17,3,4.2,582,yufta women green  off white leheriya dyed straight kurta
10101121,Moda Rapido,Plus Size,kurtas,Women,4.38,3,3.8,582,moda rapido off white  black printed straight kurta
10097237,Moda Rapido,Plus Size,tshirts,Women,9.72,5,4.1,582,moda rapido women grey melange solid round neck pure cotton t shirt
10089349,Mast & Harbour,Western,tshirts,Women,5.71,4,4.2,582,mast  harbour women pack of 2 printed cotton regular fit t shirts
1010478,Berrylush,Western,dresses,Women,4.73,5,4.1,582,berrylush multicoloured floral print fit and flare dress
10080599,FORCLAZ By Decathlon,Bottom Wear,trousers,Men,3.48,3,4.3,581,forclaz by decathlon men grey trekking cargos
10068553,Black coffee,Bottom Wear,trousers,Men,6.14,5,4.2,581,black coffee black sharp fit formal trousers
10089365,Anouk,Indian Wear,kurta-sets,Men,5.71,4,4.1,581,anouk men burgundy  navy blue solid pleated straight kurta with patiala
10064049,Levis,Inner Wear &  Sleep Wear,boxers,Men,3.34,5,4.4,581,levis men pack of 2 pure cotton checked boxers
10064165,Jockey,Inner Wear &  Sleep Wear,innerwear-vests,Men,2.78,5,4.5,581,jockey men charcoal grey solid innerwear vest us26 0105
10075727,Jockey,Inner Wear &  Sleep Wear,innerwear-vests,Men,8,5,4.5,581,jockey men pack of 2 charcoal grey solid innerwear vests
10092019,Shaftesbury London,Topwear,shirts,Men,10.86,5,3.9,581,shaftesbury london white standard fit formal shirt
10064029,Rain & Rainbow,Indian Wear,tunics,Women,3.34,5,4,581,rain  rainbow blue  orange printed a line tunic
10092085,Lebami,Lingerie & Sleep Wear,stockings,Women,9.05,7,4.3,581,lebami women beige solid stockings
1008979,Tokyo Talkies,Western,trousers,Women,2.5,3,4.3,581,tokyo talkies women navy blue  white striped parallel trousers
10089469,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,5.71,4,4.3,580,hrx by hrithik roshan men jet black solid slim fit training track pants
10098521,Roadster,Topwear,shirts,Men,3.82,5,4.2,580,roadster men blue regular fit solid pure cotton casual sustainable shirt
10080283,Sangria,Indian Wear,kurtas,Women,2.67,5,4.4,580,sangria women off white  navy blue floral printed straight kurta
10097243,Mitera,Indian Wear,sarees,Women,9.72,5,3.8,580,mitera red silk blend woven design banarasi saree
10080181,max,Lingerie & Sleep Wear,lounge-pants,Women,2.29,5,4.4,580,max women navy blue printed lounge pants
10064851,Sangria,Plus Size,kurtas,Women,9.05,6,4,580,sangria women maroon  mustard yellow printed straight kurta
10072343,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Women,4.49,5,4.1,580,hrx by hrithik roshan outdoor women black solid sweatshirt
10105815,Roadster,Western,tshirts,Women,12.31,5,4.4,580,roadster women black  maroon pack of 2 typography print round neck t shirts
10097289,Roadster,Bottom Wear,jeans,Men,10.21,5,3.6,579,roadster men navy blue slim fit mid rise clean look stretchable jeans
10074643,HIGHLANDER,Bottom Wear,jeans,Men,4.87,5,3.7,579,highlander men blue tapered fit mid rise clean look stretchable jeans
10095231,See Designs,Indian Wear,kurtas,Men,4.38,7,3.8,579,see designs men burgundy solid asymmetrical hem straight kurta
10063895,Roadster,Topwear,tshirts,Men,3.96,5,4.2,579,the roadster lifestyle co men charcoal grey  black colourblocked polo collar pure cotton t shirt
10073749,Maniac,Topwear,tshirts,Men,9.44,5,4,579,maniac men navy blue solid round neck pure cotton t shirt
10075291,WROGN,Topwear,tshirts,Men,18.99,3,4.3,579,wrogn men maroon slim fit solid polo collar pure cotton t shirt
10079995,Roadster,Topwear,jackets,Men,5.54,5,4.1,579,roadster men blue  black checked reversible tailored jacket
10105861,Anubhutee,Indian Wear,kurta-sets,Women,10.97,5,3.8,579,anubhutee women navy blue ethnic motifs panelled kurta with trousers  dupatta
10089161,Sangria,Plus Size,kurtas,Women,10.44,5,4.4,579,sangria women black  white woven design a line kurta
10096289,SASSAFRAS,Western,tops,Women,2.95,5,4.2,579,sassafras women lavender  green crop floral print blouson top
10065037,Tokyo Talkies,Western,jeans,Women,9.05,7,4.1,579,tokyo talkies women navy blue skinny fit mid rise clean look stretchable jeans
10092453,Tokyo Talkies,Western,dresses,Women,6.13,3,4.3,579,tokyo talkies women rust red floral print shirt dress
10073597,Roadster,Western,tshirts,Women,13.92,5,4.2,579,roadster women pack of 2 pure cotton solid polo collar t shirts
10089301,SCORPIUS,Western,tops,Women,7.24,5,3.6,579,scorpius women pack of 2 solid pure cotton tops
10071443,Moda Rapido,Bottom Wear,jeans,Men,7.87,5,3.8,578,moda rapido men black slim tapered fit mid rise clean look stretchable jeans
10073603,DAMENSCH,Inner Wear &  Sleep Wear,trunk,Men,13.92,5,4.5,578,damensch men deo soft deodorizing micro modal solid trunks dam as t obwgsb pack 3 mix
10063849,ADIDAS,Inner Wear &  Sleep Wear,socks,Men,15.95,5,4.3,578,adidas men pack of 3 assorted ankle length socks
10098419,Jockey,Inner Wear &  Sleep Wear,briefs,Men,12.53,5,4.3,578,jockey men navy blue  red solid briefs us14 0105
10096843,Jockey,Inner Wear &  Sleep Wear,briefs,Men,9.12,3,4.3,578,jockey men pack of 2 solid briefs us14 0105
10104825,Roadster,Topwear,shirts,Men,5.29,4,4.1,578,roadster men navy blue pure cotton casual sustainable shirt
10105823,WROGN,Topwear,shirts,Men,5.79,5,4.3,578,wrogn men white slim fit solid casual printed sleeve shirt
10075841,Sangria,Indian Wear,kurtas,Women,0.63,3,4.3,578,sangria women mustard yellow  white floral print a line kurta
10101445,Vishudh,Indian Wear,kurta-sets,Women,6.82,5,3.8,578,vishudh women pink  grey printed kurta with palazzos
10073667,Roadster,Western,tops,Women,9.34,5,4.2,578,roadster women dusty pink self design top
10096239,Mast & Harbour,Western,tshirts,Women,2,4,4.1,578,mast  harbour women pack of 2 printed cotton regular fit t shirts
10071423,Roadster,Western,jeans,Women,7.87,5,4.4,578,roadster women blue flared high rise mildly distressed stretchable jeans
10064143,KASSUALLY,Western,jeans,Women,2.78,5,4.2,578,kassually women white wide leg mid rise clean look jeans
10074227,Mast & Harbour,Western,tshirts,Women,2.92,5,4.4,578,mast  harbour women pack of 2 striped tshirts
10088851,HIGHLANDER,Bottom Wear,trousers,Men,4.87,5,3.9,577,highlander men olive green chinos
10075941,Roadster,Bottom Wear,trousers,Men,16.71,4,4,577,roadster men rust brown slim fit solid chinos
10064035,LOCOMOTIVE,Topwear,shirts,Men,2.78,5,4.2,577,locomotive men blue  white slim fit checked casual shirt
10089435,Yuris,Indian Wear,dresses,Women,5.71,4,4.1,577,yuris lime greenembroidered a line ethnic dress
10101227,HERE&NOW,Indian Wear,kurtas,Women,5.22,4,4,577,herenow women navy yoke design a line kurta
10064481,Shaily,Indian Wear,sarees,Women,4.17,7,3.9,577,shaily maroon woven design banarasi saree
10073263,Zivame,Lingerie & Sleep Wear,bra,Women,3.13,4,4.3,577,zivame black  black solid underwired lightly padded t shirt bra
10074641,HERE&NOW,Plus Size,kurtas,Women,3.83,5,3.8,577,herenow women green  golden printed straight kurta
10071231,plusS,Plus Size,tops,Women,1.94,4,3.9,577,pluss grey top
10073171,StyleStone,Sports Wear,track-pants,Women,5.22,5,4.2,577,stylestone women navy blue solid track pants
10075821,KASSUALLY,Western,trousers,Women,2.78,5,3.7,577,kassually women grey peg leg regular fit solid cropped peg trousers
10092439,Bitterlime,Western,trousers,Women,4.87,5,3.8,577,bitterlime women grey relaxed regular fit self design peg trousers
10099531,Kook N Keech Disney,Western,sweatshirts,Women,2.78,5,4.4,577,kook n keech disney women black  red printed hooded sweatshirt
10066987,ether,Western,tshirts,Women,7.97,5,4.4,577,ether women black printed round neck pure cotton t shirt
10069587,Dexter by Kook N Keech,Western,tshirts,Women,55.12,4,4.3,577,dexter by kook n keech women pink printed round neck t shirt
10098377,H&M,Bottom Wear,shorts,Men,4.28,5,4.4,576,hm men black solid regular fit sweatshirt shorts
10089441,Roadster,Bottom Wear,jeans,Men,5.71,4,3.8,576,roadster men navy jeano fit mid rise clean look stretchable cropped jeans
1009547,WROGN,Bottom Wear,jeans,Men,13.92,6,3.9,576,wrogn men black skinny fit mid rise clean look stretchable jeans
10101111,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-pants,Men,2.81,4,4.5,576,us polo assn men maroon  navy blue checked lounge pants i659 rn0 ch
1010554,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-pants,Men,76.59,6,4.5,576,us polo assn men maroon  navy blue pack of 2 checked lounge pants
10105863,Jockey,Inner Wear &  Sleep Wear,briefs,Men,13.92,6,4.4,576,jockey men coffee brown solid basic briefs 8037 0105
10069539,HIGHLANDER,Topwear,shirts,Men,38.97,7,4.3,576,highlander men white  grey slim fit printed casual shirt
10064515,Aayna,Indian Wear,kurta-sets,Women,9.05,7,4.5,576,aayna women white striped kurta with palazzos
10064773,Ishin,Indian Wear,kurta-sets,Women,1.91,5,4.4,576,ishin women red printed kurta with sharara
10097219,mokshi,Indian Wear,kurta-sets,Women,10.21,5,4.2,576,mokshi women yellow  white printed kurta with palazzos  dupatta
10064085,Clovia,Lingerie & Sleep Wear,bra,Women,2.78,5,4,576,clovia cotton rich padded non wired push up multiway t shirt bra
10097249,HERE&NOW,Plus Size,tshirts,Women,9.72,5,4.3,576,herenow women black  mustard yellow striped high neck t shirt
10073007,Tokyo Talkies,Western,track-pants,Women,5.32,5,4.4,576,tokyo talkies women green solid track pants
10104831,Cation,Western,tops,Women,4.82,4,4.3,576,cation women red solid fitted cropped pure cotton top
10073359,Tokyo Talkies,Western,dresses,Women,3.13,4,4.2,576,tokyo talkies women black solid bodycon dress
10075859,Roadster,Western,sweatshirts,Women,1.16,2,4.3,576,roadster women black solid hooded front open green turn sweatshirt
10064857,Mast & Harbour,Western,tshirts,Women,5.63,6,4.1,576,mast  harbour women pack of 2 t shirts
10089411,HIGHLANDER,Bottom Wear,shorts,Men,5.71,4,4.2,575,highlander men black solid slim fit sports shorts
10099125,WROGN,Bottom Wear,jeans,Men,4.87,5,4,575,wrogn men blue slim fit mid rise clean look stretchable jeans
10098425,Black coffee,Bottom Wear,trousers,Men,12.53,5,4.3,575,black coffee men grey slim fit checked regular trousers
10089205,Roadster,Topwear,sweaters,Men,32.69,4,3.8,575,roadster men blue colourblocked sweater
10089437,Roadster,Topwear,shirts,Men,5.71,4,4.3,575,roadster men grey  black checked pure cotton sustainable casual shirt
10071599,Kook N Keech Disney,Topwear,tshirts,Men,33.38,5,4.1,575,kook n keech disney men navy blue mickey mouse printed round neck pure cotton t shirt
10069699,ETC,Lingerie & Sleep Wear,nightdress,Women,24.35,8,4,575,etc yellow  purple printed nightdress
10092115,Sztori,Lingerie & Sleep Wear,bra,Women,4.87,5,4.3,575,sztori plus size grey melange solid non wired non padded everyday bra sz bra 709d
10072391,Tokyo Talkies,Western,dresses,Women,12.53,3,4.4,575,tokyo talkies women black printed fit and flare dress
10088931,Roadster,Western,tshirts,Women,18.06,5,4.3,575,roadster women pack of 2 solid t shirts
10080643,SCORPIUS,Western,tops,Women,5.91,5,3.6,575,scorpius women pack of 2 pure cotton tops
10073735,Berrylush,Western,dresses,Women,14.13,5,4.5,575,berrylush blue  maroon floral printed two piece dress
10073811,Roadster,Western,tshirts,Women,3.13,5,4.1,575,roadster women stunning blue typography joyful conversation tshirt
10098825,WROGN,Bottom Wear,jeans,Men,8.34,3,3.9,574,wrogn men blue slim fit mid rise clean look stretchable jeans
